customerID,Gender,SeniorCitizen,Partner,Dependents,Day,Year,Month,Age
7971-HLVXI,Male,No,Yes,Yes,2,1995,2,30
9094-AZPHK,Female,No,No,No,27,1990,1,35
3649-JPUGY,Male,No,No,No,28,1980,2,45
4472-LVYGI,Female,No,Yes,Yes,8,1981,1,44
8372-JUXUI,Male,No,No,Yes,6,1989,11,35
3552-CTCYF,Male,No,Yes,Yes,4,1993,8,31
6778-YSNIH,Female,No,No,No,17,2008,2,17
0388-EOPEX,Female,No,Yes,No,3,1984,5,41
5756-OZRIO,Male,No,Yes,No,30,1991,2,34
6579-JPICP,Male,No,No,No,24,1984,6,41
8205-OTCHB,Male,No,No,No,5,2012,9,12
4134-BSXLX,Male,No,Yes,No,14,2011,9,13
0505-SPOOW,Female,No,Yes,No,1,2002,9,22
6235-VDHOM,Female,No,No,No,8,2004,9,20
7783-YKGDV,Female,No,No,No,17,1986,11,38
4374-YMUSQ,Male,No,No,No,24,2010,7,15
4513-CXYIX,Female,No,Yes,No,8,1985,9,39
3957-HHLMR,Female,No,Yes,Yes,19,1993,10,31
7803-XOCCZ,Female,No,Yes,Yes,23,1992,4,33
5736-YEJAX,Male,No,No,Yes,26,1980,11,44
5609-CEBID,Female,No,No,No,9,1984,10,40
8981-FJGLA,Male,No,No,Yes,30,2003,8,21
7218-HKQFK,Male,No,Yes,No,22,2000,7,25
4636-QRJKY,Female,No,Yes,Yes,1,2001,5,24
1135-LMECX,Female,No,No,No,1,2005,4,20
4332-MUOEZ,Male,No,Yes,Yes,19,1983,4,42
8535-SFUTN,Male,No,No,No,24,2006,4,19
5956-VKDTT,Female,No,Yes,No,28,1980,3,45
8677-HDZEE,Female,No,No,No,20,1989,8,35
2475-MROZF,Male,No,No,No,3,2009,11,15
9412-GHEEC,Male,No,No,No,30,1990,10,34
3482-ABPKK,Female,No,No,No,27,2006,2,19
6705-LXORM,Female,No,Yes,No,25,2001,4,24
0257-ZESQC,Female,No,Yes,No,13,1982,12,42
7531-GQHME,Male,No,No,No,23,1996,6,29
5174-ITUMV,Male,No,Yes,Yes,10,1981,4,44
4109-CYRBD,Male,No,Yes,No,12,1983,1,42
0913-XWSCN,Male,No,Yes,Yes,10,2006,5,19
6825-UYPFK,Female,No,No,No,25,2005,5,20
8397-MVTAZ,Male,No,Yes,No,19,1988,1,37
0750-EBAIU,Male,No,No,No,21,1994,10,30
8606-CIQUL,Male,No,Yes,Yes,12,1984,10,40
3571-DPYUH,Male,No,Yes,Yes,4,1981,2,44
7601-GNDYK,Male,No,Yes,Yes,30,1991,11,33
0356-OBMAC,Female,No,No,No,7,2005,4,20
8067-NIOYM,Female,No,Yes,Yes,11,2011,3,14
1403-GYAFU,Male,No,Yes,Yes,19,1985,8,39
4234-XTNEA,Male,No,No,No,12,2001,4,24
1297-VQDRP,Male,No,Yes,Yes,5,1996,5,29
9282-IZGQK,Female,No,No,No,24,1994,6,31
5348-CAGXB,Male,No,No,No,7,1993,11,31
0621-HJWXJ,Female,No,Yes,No,22,1995,1,30
5844-QVTAT,Female,No,Yes,Yes,3,1993,1,32
8905-IAZPF,Female,No,Yes,No,14,2007,4,18
5394-MEITZ,Female,No,Yes,Yes,30,2012,5,13
6859-QNXIQ,Female,No,Yes,Yes,10,2008,4,17
2782-LFZVW,Female,No,No,No,22,1994,2,31
2866-IKBTM,Female,No,No,No,19,1987,1,38
1342-JPNKI,Male,No,No,No,26,1994,2,31
2817-NTQDO,Male,No,No,No,19,1984,7,41
7129-AZJDE,Male,No,Yes,Yes,27,1988,4,37
6986-IJDHX,Male,No,Yes,Yes,7,2000,9,24
2560-PPCHE,Female,No,No,No,15,1995,8,29
4676-MQUEA,Male,No,Yes,No,9,1985,1,40
8138-EALND,Male,No,No,No,23,1994,3,31
3580-HYCSP,Male,No,Yes,Yes,14,1986,10,38
1352-HNSAW,Female,No,Yes,Yes,1,1981,5,44
2075-PUEPR,Male,No,Yes,Yes,8,1983,10,41
1982-FEBTD,Female,No,Yes,Yes,4,1997,4,28
5301-GAUUY,Male,No,No,No,24,1999,9,25
5791-KAJFD,Female,No,Yes,Yes,24,1988,9,36
2654-VBVPB,Female,No,No,No,10,2010,4,15
1154-HYWWO,Male,No,No,No,8,2002,4,23
2501-XWWTZ,Male,No,No,No,22,2007,2,18
3716-UVSPD,Male,No,No,No,23,2009,12,15
6815-ABQFQ,Male,No,Yes,No,7,1998,2,27
7343-EOBEU,Male,No,Yes,No,12,2003,7,22
3701-SFMUH,Male,No,Yes,Yes,24,2000,6,25
6103-LIANB,Male,No,Yes,Yes,12,2002,6,23
7319-VENRZ,Male,No,No,No,22,1990,10,34
5846-NEQVZ,Male,No,Yes,Yes,18,1996,8,28
6967-QIQRV,Male,No,Yes,Yes,4,1982,3,43
5781-RFZRP,Male,No,Yes,No,21,1997,5,28
0939-YAPAF,Female,No,No,No,29,1988,5,37
0308-IVGOK,Female,No,No,No,16,2012,8,12
7293-LSCDV,Female,No,Yes,Yes,18,1996,10,28
7025-WCBNE,Male,No,No,No,27,1992,11,32
5756-JYOJT,Female,No,No,No,24,1993,7,32
4710-FDUIZ,Male,No,Yes,No,26,1997,5,28
6030-REHUX,Female,No,Yes,No,24,2002,8,22
9548-LIGTA,Male,No,Yes,No,16,1980,7,45
5150-LJNSR,Male,No,Yes,Yes,1,2009,9,15
8270-RKSAP,Male,No,No,No,14,2007,1,18
6522-YRBXD,Male,No,Yes,No,1,1986,12,38
2640-LYMOV,Male,No,No,No,7,2006,9,18
1218-VKFPE,Female,No,Yes,Yes,3,1991,8,33
3627-FHKBK,Female,No,No,No,19,1991,2,34
2865-TCHJW,Female,No,No,No,14,1987,2,38
1423-BMPBQ,Female,No,Yes,Yes,29,1988,10,36
2393-DIVAI,Female,No,No,No,28,2008,6,17
5192-EBGOV,Female,No,No,No,10,1993,8,31
4568-KNYWR,Male,No,No,No,19,1992,11,32
8752-IMQOS,Male,No,Yes,Yes,26,2000,11,24
0742-LAFQK,Male,No,Yes,No,20,2001,5,24
0795-LAFGP,Male,No,Yes,Yes,16,1996,9,28
0619-OLYUR,Male,No,Yes,No,8,2010,5,15
5512-IDZEI,Male,No,Yes,Yes,3,1985,10,39
0459-SPZHJ,Male,No,Yes,Yes,28,1995,8,29
0215-BQKGS,Male,No,No,No,7,2012,1,13
9244-ZVAPM,Male,No,No,No,18,1997,11,27
0719-SYFRB,Female,No,No,No,2,2003,4,22
8208-EUMTE,Male,No,No,No,9,1980,5,45
5172-MIGPM,Male,No,No,No,11,1980,2,45
1710-RCXUS,Male,No,Yes,No,14,2003,1,22
0374-FIUCA,Male,No,Yes,No,16,2003,9,21
5839-SUYVZ,Male,No,No,No,15,2008,6,17
5173-ZXXXL,Male,No,No,No,15,2000,7,25
1096-ADRUX,Female,No,Yes,Yes,11,1986,4,39
2001-MCUUW,Male,No,No,No,2,1989,11,35
2731-GJRDG,Female,No,No,No,4,1991,3,34
4723-BEGSG,Male,No,Yes,No,23,1998,9,26
6516-NKQBO,Male,No,Yes,Yes,4,1996,4,29
8672-OAUPW,Male,No,No,Yes,16,1991,4,34
8207-DMRVL,Male,No,Yes,Yes,8,1989,1,36
3419-SNJJD,Female,No,Yes,No,10,2000,4,25
6543-CPZMK,Male,No,Yes,Yes,13,1989,10,35
4765-OXPPD,Female,No,Yes,Yes,4,1994,2,31
2804-ETQDK,Male,No,No,Yes,25,2003,2,22
6689-VRRTK,Female,No,No,No,19,2008,9,16
7138-GIRSH,Male,No,No,No,17,2001,4,24
9396-ZSFLL,Female,No,No,No,8,1983,8,41
6464-KEXXH,Male,No,No,No,6,1996,4,29
7134-MJPDY,Female,No,No,No,22,1981,8,43
5240-CAOYT,Female,No,No,No,15,1993,7,32
4059-IIEBK,Female,No,No,No,9,1984,2,41
4881-JVQOD,Male,No,Yes,Yes,2,1994,11,30
0516-UXRMT,Female,No,No,No,17,2012,3,13
4851-BQDNX,Male,No,Yes,Yes,3,1983,9,41
5148-HKFIR,Female,No,No,No,15,1999,9,25
1009-IRMNA,Female,No,No,No,23,1989,4,36
3003-CMDUU,Female,No,Yes,No,19,2010,5,15
5016-IBERQ,Male,No,Yes,No,4,1990,10,34
6797-UCJHZ,Female,No,Yes,No,3,2012,4,13
2469-DTSGX,Female,No,No,No,19,1993,10,31
4554-YGZIH,Male,No,Yes,No,8,2001,4,24
5099-BAILX,Male,No,Yes,Yes,20,2002,6,23
9931-KGHOA,Female,No,Yes,No,20,1980,2,45
1775-KWJKQ,Male,No,Yes,Yes,5,2006,8,18
7665-VIGUD,Male,No,No,No,16,1984,9,40
9411-TPQQV,Female,No,No,No,3,2005,12,19
7207-RMRDB,Female,No,Yes,Yes,8,1990,1,35
7954-MLBUN,Male,No,No,No,21,1985,12,39
2077-DDHJK,Female,No,Yes,No,23,1998,9,26
4913-EHYUI,Male,No,Yes,Yes,6,2003,6,22
0195-IESCP,Male,No,Yes,No,15,1994,4,31
9574-BOSMD,Male,No,Yes,Yes,25,1983,2,42
4580-TMHJU,Female,No,Yes,Yes,1,1995,7,30
0970-ETWGE,Male,No,No,No,20,1993,4,32
4908-XAXAY,Female,No,No,No,19,2002,9,22
8404-VLQFB,Female,No,Yes,Yes,13,2012,11,12
1626-ERCMM,Male,No,Yes,No,18,1995,1,30
0887-HJGAR,Male,No,No,No,1,2004,7,21
2391-IPLOP,Male,No,Yes,Yes,14,1981,3,44
5644-PDMZC,Female,No,No,No,24,2004,5,21
3509-GWQGF,Male,No,No,No,23,2001,7,24
9576-ANLXO,Female,No,No,No,3,2012,6,13
2024-BASKD,Female,No,No,No,18,1986,9,38
5845-BZZIB,Male,No,Yes,Yes,30,2011,5,14
1140-UKVZG,Female,No,No,No,12,1985,7,40
4160-AMJTL,Female,No,No,No,11,1986,10,38
5183-SNMJQ,Male,No,No,No,4,2009,10,15
8100-PNJMH,Male,No,Yes,Yes,4,1986,11,38
7838-LAZFO,Male,No,Yes,No,15,2011,11,13
4464-JCOLN,Male,No,Yes,Yes,25,1997,11,27
2085-JVGAD,Male,No,Yes,No,20,1982,2,43
5650-VDUDS,Female,No,No,No,19,1995,5,30
8095-WANWK,Female,No,No,No,7,1997,7,28
3030-ZKIWL,Male,No,No,No,2,1987,5,38
9565-FLVCG,Male,No,Yes,Yes,21,1997,4,28
8755-OGKNA,Female,No,Yes,Yes,25,2007,10,17
2800-VEQXM,Female,No,No,No,15,1998,1,27
7538-GWHML,Female,No,No,No,3,2005,1,20
5533-RJFTJ,Male,No,No,No,28,2003,9,21
3859-CVCET,Female,No,No,No,13,2012,4,13
0214-JHPFW,Female,No,Yes,No,27,2004,12,20
5642-MHDQT,Female,No,Yes,Yes,30,1999,1,26
3088-FVYWK,Male,No,Yes,Yes,26,1985,9,39
3276-HDUEG,Female,No,No,No,26,1984,12,40
9092-GDZKO,Male,No,No,No,6,1992,7,33
0823-HSCDJ,Male,No,No,No,14,1994,11,30
3729-OWRVL,Male,No,No,No,21,2005,3,20
2324-AALNO,Female,No,No,No,30,1985,9,39
0822-GAVAP,Female,No,No,No,4,2011,3,14
5760-IFJOZ,Male,No,No,No,27,1982,11,42
2826-UWHIS,Male,No,Yes,No,21,2007,8,17
1448-PWKYE,Male,No,Yes,Yes,6,1992,6,33
7501-IWUNG,Female,No,Yes,Yes,1,1985,2,40
4957-TREIR,Male,No,No,No,5,1998,6,27
7251-LJBQN,Female,No,No,No,27,2000,12,24
8040-MNRTF,Female,No,No,No,5,1989,12,35
1536-HBSWP,Female,No,No,No,11,2000,12,24
5313-FPXWG,Male,No,No,No,20,1985,7,40
0067-DKWBL,Male,No,No,No,14,2007,10,17
0946-FKYTX,Male,No,No,No,17,1985,4,40
5076-YVXCM,Male,No,No,No,22,1982,5,43
8262-COGGB,Male,No,No,No,2,2001,9,23
6663-JOCQO,Male,No,Yes,Yes,3,2004,10,20
9620-QJREV,Male,No,No,Yes,13,2003,12,21
2276-YDAVZ,Female,No,No,No,26,2001,1,24
2682-KEVRP,Female,No,No,No,14,1986,6,39
2480-JZOSN,Female,No,Yes,No,28,2008,3,17
0078-XZMHT,Male,No,Yes,No,4,1984,8,40
5896-NPFWW,Male,No,Yes,Yes,13,1980,7,45
9978-HYCIN,Male,No,Yes,Yes,12,2003,6,22
8338-QIUNR,Male,No,Yes,Yes,4,1994,8,30
1525-LNLOJ,Male,No,Yes,Yes,8,2010,5,15
9450-TRJUU,Male,No,No,No,28,2004,11,20
1766-GKNMI,Male,No,No,No,20,2012,5,13
6942-LBFDP,Female,No,No,No,13,1984,1,41
1456-TWCGB,Male,No,No,No,5,2005,8,19
7133-VBDCG,Female,No,No,No,22,2009,10,15
7596-ZYWBB,Female,No,No,No,10,2000,7,25
8329-UTMVM,Male,No,No,No,30,1993,1,32
3014-WJKSM,Male,No,Yes,No,16,1985,4,40
3347-YJZZE,Male,No,Yes,Yes,11,1991,3,34
1029-QFBEN,Male,No,No,No,25,1986,5,39
7929-DMBCV,Female,No,Yes,No,22,2005,3,20
9661-JALZV,Female,No,No,No,4,1985,6,40
5433-KYGHE,Female,No,No,Yes,17,1990,10,34
4312-KFRXN,Male,No,Yes,No,21,1989,6,36
5575-TPIZQ,Male,No,No,No,21,1991,6,34
0114-IGABW,Female,No,Yes,No,23,2003,10,21
9944-AEXBM,Male,No,No,No,19,1984,8,40
1853-ARAAQ,Female,No,No,No,13,1993,2,32
6952-OMNWB,Male,No,Yes,No,2,2007,2,18
4697-LUPSU,Male,No,Yes,Yes,20,1992,9,32
8434-VGEQQ,Male,No,Yes,Yes,29,2006,10,18
4952-YSOGZ,Female,No,Yes,Yes,15,1984,7,41
1589-AGTLK,Male,No,No,No,25,1993,3,32
5244-IRFIH,Male,No,Yes,No,22,1982,5,43
6549-YMFAW,Male,No,Yes,No,20,1989,12,35
4950-HKQTE,Female,No,No,No,29,2012,11,12
6786-OBWQR,Female,No,Yes,Yes,13,2000,5,25
2684-EIWEO,Female,No,No,No,25,2012,7,13
2753-JMMCV,Male,No,No,No,11,1999,1,26
6439-GTPCA,Female,No,No,No,18,1984,9,40
6621-YOBKI,Male,No,No,No,21,1983,10,41
1216-JWVUX,Male,No,Yes,Yes,17,1982,12,42
7564-GHCVB,Female,No,Yes,Yes,9,1980,2,45
1173-NOEYG,Female,No,Yes,No,4,1996,8,28
7595-EHCDL,Male,No,Yes,Yes,6,1990,12,34
6647-ZEDXT,Female,No,No,No,20,1989,10,35
2521-NPUZR,Male,No,Yes,No,8,2002,11,22
1307-TVUFB,Male,No,No,No,5,2007,1,18
7503-MIOGA,Female,No,Yes,No,21,1984,6,41
4381-MHQDC,Female,No,No,No,13,1981,12,43
6923-JHPMP,Female,No,No,No,24,1990,9,34
5138-WVKYJ,Male,No,No,No,13,1988,6,37
4018-PPNDW,Female,No,Yes,Yes,3,1990,4,35
1635-FJFCC,Female,No,No,No,12,1998,12,26
2499-AJYUA,Female,No,Yes,No,4,1980,6,45
6919-ELBGL,Male,No,Yes,Yes,22,1993,5,32
3966-HRMZA,Female,No,No,No,8,2010,3,15
6425-JWTDV,Male,No,Yes,No,8,1998,2,27
8405-IGQFX,Female,No,No,No,6,1995,12,29
8224-IVVPA,Female,No,No,No,5,2002,11,22
9477-LGWQI,Male,No,Yes,Yes,17,1980,4,45
1410-RSCMR,Male,No,Yes,Yes,15,1987,1,38
3115-CZMZD,Male,No,No,Yes,16,1996,3,29
0139-IVFJG,Female,No,Yes,No,24,2010,9,14
6683-VLCTZ,Male,No,No,No,6,1986,4,39
5730-DBDSI,Male,No,No,No,27,2005,2,20
0030-FNXPP,Female,No,No,No,5,1980,6,45
2189-WWOEW,Female,No,No,Yes,28,2007,5,18
5684-FJVYR,Female,No,Yes,Yes,27,1992,5,33
4013-GUXND,Male,No,No,No,4,1990,9,34
1894-IGFSG,Female,No,No,No,17,1986,4,39
7379-POKDZ,Male,No,Yes,No,10,1991,7,34
1266-NZYUI,Female,No,Yes,Yes,13,1997,10,27
7969-FFOWG,Male,No,Yes,Yes,5,1997,3,28
4718-DHSMV,Female,No,No,No,27,2011,8,13
5175-WLYXL,Male,No,No,No,15,2003,5,22
7817-OMJNA,Male,No,No,No,13,1991,3,34
8728-SKJLR,Male,No,No,No,10,2001,1,24
3137-NYQQI,Male,No,Yes,No,22,1989,9,35
7706-DZNKK,Male,No,No,No,3,1982,1,43
0236-HFWSV,Male,No,No,No,21,1995,12,29
3900-AQPHZ,Female,No,No,No,7,2004,5,21
5842-POCOP,Female,No,Yes,No,3,2012,7,13
2037-XJFUP,Male,No,Yes,No,3,2006,11,18
8823-RLPWL,Female,No,Yes,No,22,1989,1,36
9505-SQFSW,Female,No,Yes,Yes,19,2006,8,18
7314-OXENN,Male,No,No,No,28,2001,6,24
3758-CKOQL,Female,No,Yes,No,11,1981,5,44
0322-CHQRU,Male,No,No,No,26,2007,12,17
5676-CFLYY,Male,No,Yes,Yes,17,1986,12,38
7521-AFHAB,Female,No,Yes,Yes,22,2008,7,17
0285-INHLN,Male,No,Yes,Yes,20,1990,1,35
4678-DVQEO,Female,No,No,No,19,2007,4,18
5125-CNDSP,Male,No,No,Yes,19,2009,8,15
0691-IFBQW,Female,No,No,No,3,1988,7,37
4992-LTJNE,Male,No,Yes,Yes,15,2006,10,18
2202-OUTMO,Female,No,Yes,No,17,1997,5,28
0810-BDHAW,Female,No,Yes,Yes,4,2011,9,13
0229-LFJAF,Male,No,No,No,11,2008,8,16
7131-ZQZNK,Female,No,Yes,Yes,27,1993,6,32
3442-ZHHCC,Male,No,No,No,9,1984,5,41
5726-CVNYA,Female,No,Yes,Yes,11,1989,10,35
9871-ELEYA,Female,No,No,Yes,24,1981,11,43
4257-GAESD,Female,No,No,No,4,2009,4,16
5173-WXOQV,Male,No,Yes,No,12,1987,11,37
2040-OBMLJ,Male,No,No,No,1,1980,3,45
6286-ZHAOK,Female,No,Yes,Yes,14,2005,9,19
3807-XHCJH,Female,No,Yes,Yes,21,1987,1,38
3009-JWMPU,Male,No,No,No,23,1992,4,33
5671-RQRLP,Female,No,Yes,No,15,2000,1,25
1450-GALXR,Female,No,No,No,11,2009,2,16
8859-AXJZP,Male,No,Yes,Yes,10,1989,12,35
3174-AKMAS,Female,No,Yes,No,28,1996,9,28
3138-BKYAV,Male,No,No,No,2,2009,3,16
9926-PJHDQ,Female,No,Yes,Yes,30,1987,6,38
7382-DFJTU,Male,No,No,No,26,2010,10,14
2798-NYLMZ,Male,No,Yes,No,7,1984,11,40
4289-DTDKW,Male,No,Yes,No,3,2011,4,14
1820-TQVEV,Male,No,No,No,23,2005,12,19
2239-JALAW,Male,No,No,No,3,1986,8,38
4853-RULSV,Male,No,No,No,27,2008,2,17
8098-TDCBU,Female,No,Yes,No,29,1994,7,30
3551-GAEGL,Male,No,Yes,Yes,9,1981,7,44
4785-NKHCX,Male,No,No,No,12,2010,2,15
3196-NVXLZ,Female,No,No,No,29,2004,1,21
6275-YDUVO,Female,No,No,No,5,2003,4,22
0036-IHMOT,Female,No,Yes,Yes,17,1983,5,42
0115-TFERT,Male,No,Yes,No,25,1984,4,41
4178-EGMON,Male,No,Yes,No,17,2004,10,20
4220-TINQT,Female,No,Yes,No,25,2004,12,20
5318-YKDPV,Male,No,Yes,Yes,23,1986,7,39
7975-TZMLR,Male,No,No,No,24,2006,1,19
0295-QVKPB,Male,No,No,No,20,1990,2,35
4335-BSMJS,Female,No,No,No,1,1995,8,29
2311-QYMUQ,Female,No,Yes,Yes,11,1995,5,30
3643-AHCFP,Male,No,Yes,No,3,2004,8,20
9146-JRIOX,Female,No,Yes,Yes,14,1989,2,36
3104-OWCGK,Male,No,Yes,Yes,3,2001,4,24
5337-IIWKZ,Male,No,Yes,Yes,10,2007,2,18
9101-BWFSS,Female,No,Yes,No,6,2002,11,22
9650-VBUOG,Male,No,Yes,Yes,21,1997,7,28
3487-EARAT,Female,No,Yes,Yes,7,1988,11,36
2672-TGEFF,Female,No,Yes,Yes,18,1995,10,29
9231-ZJYAM,Female,No,No,No,27,1984,6,41
4250-WAROZ,Male,No,Yes,Yes,29,1997,5,28
8184-WMOFI,Male,No,Yes,Yes,26,1990,7,35
6982-SSHFK,Male,No,No,No,21,1988,10,36
6092-QZVPP,Male,No,No,No,23,2009,9,15
4625-LAMOB,Male,No,No,No,4,1993,7,32
0727-BMPLR,Female,No,No,No,27,2007,5,18
0392-BZIUW,Female,No,Yes,No,25,1986,5,39
1038-ZAGBI,Female,No,Yes,Yes,3,1994,3,31
6549-NNDYT,Female,No,No,No,29,1984,10,40
3027-ZTDHO,Male,No,No,No,3,1995,10,29
0422-OHQHQ,Female,No,Yes,Yes,13,1987,6,38
6916-HIJSE,Female,No,No,No,7,2004,4,21
2316-ESMLS,Female,No,Yes,Yes,6,1990,2,35
9778-OGKQZ,Male,No,Yes,No,25,1985,1,40
7408-OFWXJ,Female,No,Yes,Yes,10,1980,11,44
6007-TCTST,Female,No,Yes,Yes,25,1986,9,38
2252-NKNSI,Male,No,No,Yes,21,1998,12,26
8713-IGZSO,Male,No,No,No,17,1982,12,42
7905-TVXTA,Female,No,No,No,4,1985,1,40
7695-PKLCZ,Female,No,No,No,2,2004,6,21
2382-BCKQJ,Female,No,No,Yes,29,1988,12,36
8374-UULRV,Male,No,No,No,21,1991,1,34
2207-NHRJK,Male,No,No,No,6,2006,8,18
3224-DFQNQ,Female,No,Yes,No,20,1997,11,27
5275-PMFUT,Male,No,Yes,Yes,21,1993,8,31
4795-UXVCJ,Male,No,No,No,20,2000,7,25
9777-IQHWP,Male,No,Yes,Yes,27,1984,8,40
0947-MUGVO,Male,No,Yes,No,17,2011,2,14
9944-HKVVB,Female,No,No,No,21,1981,7,44
4124-MMETB,Male,No,No,No,27,2010,4,15
3671-SHRSP,Male,No,Yes,No,19,1999,9,25
0979-MOZQI,Male,No,Yes,No,2,2012,9,12
2732-ISEZX,Female,No,No,No,7,2006,10,18
3313-QKNKB,Male,No,Yes,No,23,1998,9,26
0323-XWWTN,Male,No,No,Yes,23,1981,3,44
1937-OTUKY,Female,No,Yes,No,12,1993,10,31
1573-LGXBA,Male,No,Yes,Yes,4,1989,12,35
1764-VUUMT,Male,No,No,Yes,11,1999,3,26
5073-WXOYN,Female,No,No,No,5,1994,2,31
4713-ZBURT,Male,No,No,Yes,25,1984,8,40
3050-GBUSH,Female,No,No,No,2,1991,5,34
0207-MDKNV,Female,No,No,No,25,2005,11,19
7876-AEHIG,Female,No,No,Yes,11,1993,11,31
7945-HLKEA,Female,No,No,No,29,2003,11,21
9342-VNIMQ,Male,No,No,No,6,2008,5,17
9851-KIELU,Male,No,No,No,12,2011,7,14
3523-BRGUW,Male,No,No,No,25,1990,12,34
3908-BLSYF,Female,No,No,No,16,1986,10,38
3199-NPKCN,Female,No,Yes,No,10,1998,6,27
5170-PTRKA,Female,No,Yes,Yes,10,1983,3,42
4661-NJEUX,Male,No,No,No,16,1990,4,35
2123-AGEEN,Female,No,No,No,2,1994,3,31
1258-YMZNM,Female,No,No,No,10,1989,7,36
0048-LUMLS,Male,No,Yes,Yes,14,2008,3,17
7549-MYGPK,Female,No,Yes,Yes,24,1983,12,41
5898-IGSLP,Male,No,Yes,Yes,16,2008,10,16
3804-RVTGV,Male,No,Yes,Yes,24,2011,1,14
6259-WJQLC,Male,No,No,No,29,1985,11,39
9227-LUNBG,Female,No,No,No,6,2001,12,23
7997-EASSD,Female,No,Yes,No,1,2001,9,23
0730-KOAVE,Male,No,No,No,7,2008,2,17
8975-SKGRX,Male,No,Yes,No,19,2006,2,19
0678-RLHVP,Female,No,No,No,17,1988,11,36
4315-MURBD,Female,No,No,No,26,2005,3,20
2267-FPIMA,Male,No,Yes,No,8,1981,12,43
1051-GEJLJ,Female,No,No,No,17,1982,7,43
9734-YWGEX,Female,No,No,No,4,1999,9,25
2719-BDAQO,Male,No,No,No,3,1982,2,43
5285-MVEHD,Female,No,Yes,No,2,1986,7,39
0379-DJQHR,Male,No,Yes,Yes,8,1993,7,32
0781-LKXBR,Male,No,No,No,10,2001,12,23
5543-QDCRY,Male,No,No,No,19,1994,2,31
0297-RBCSG,Male,No,No,No,18,1982,10,42
4694-PHWFW,Female,No,No,Yes,29,2010,5,15
0835-JKADZ,Female,No,No,No,30,1999,9,25
1907-UBQFC,Male,No,No,No,4,1991,2,34
7508-SMHXL,Female,No,No,No,3,2010,7,15
3865-YIOTT,Male,No,Yes,Yes,1,1998,7,27
5993-BQHEA,Male,No,No,No,2,2002,10,22
6024-RUGGH,Male,No,Yes,Yes,27,1982,5,43
6513-EECDB,Male,No,Yes,No,10,2004,8,20
3956-CJUST,Female,No,No,No,15,1993,10,31
4079-WWQQQ,Male,No,No,No,13,2006,3,19
6103-BOCOU,Female,No,No,No,7,2005,8,19
5149-TGWDZ,Female,No,No,No,29,1990,2,35
7471-WNSUF,Male,No,Yes,No,6,1998,3,27
8942-DBMHZ,Male,No,No,No,1,1998,7,27
4301-VVZKA,Male,No,Yes,No,17,1991,8,33
9199-PWQVC,Female,No,Yes,No,6,2000,8,24
4824-GUCBY,Female,No,No,No,5,1982,9,42
5393-HJZSM,Female,No,Yes,Yes,25,1990,10,34
7074-IEVOJ,Female,No,No,No,22,1983,2,42
9625-QSTYE,Female,No,No,No,30,1984,1,41
0862-PRCBS,Female,No,Yes,Yes,7,1985,12,39
8812-ZRHFP,Female,No,Yes,Yes,26,1989,10,35
5146-CBVOE,Female,No,No,No,22,1982,3,43
0454-OKRCT,Male,No,No,No,21,1982,12,42
5787-KXGIY,Male,No,Yes,No,3,1986,9,38
4750-ZRXIU,Female,No,No,No,27,1993,5,32
4198-VFOEA,Female,No,No,No,25,1995,10,29
6630-UJZMY,Female,No,Yes,No,10,2000,8,24
5709-LVOEQ,Female,No,Yes,Yes,17,1994,4,31
6400-BWQKW,Female,No,No,No,14,1993,9,31
2692-AQCPF,Female,No,Yes,No,16,1993,10,31
0347-UBKUZ,Female,No,No,No,9,1982,11,42
0835-DUUIQ,Female,No,No,Yes,9,2012,9,12
0811-GSDTP,Female,No,No,Yes,17,2012,7,13
7567-ECMCM,Male,No,No,No,24,1983,5,42
6115-ZTBFQ,Female,No,Yes,No,3,1997,7,28
6353-BRMMA,Female,No,Yes,Yes,11,1988,11,36
6680-WKXRZ,Female,No,No,No,29,1982,2,43
6231-WFGFH,Male,No,Yes,Yes,26,1988,2,37
9904-EHEVJ,Female,No,Yes,Yes,30,2008,12,16
7028-DVOIQ,Male,No,No,No,24,1980,1,45
6169-PPETC,Male,No,Yes,Yes,25,1987,4,38
4208-UFFGW,Male,No,No,No,21,2009,2,16
8584-KMVXD,Female,No,No,No,17,1980,3,45
8467-WYNSR,Male,No,No,No,1,1984,12,40
0851-DFJKB,Female,No,No,No,15,2007,3,18
5382-SOYZL,Male,No,No,No,5,2012,11,12
9448-REEVD,Male,No,Yes,No,8,1992,1,33
3261-CQXOL,Female,No,Yes,Yes,3,1999,12,25
8388-FYNPZ,Male,No,No,No,15,1994,6,31
4002-BQWPQ,Male,No,No,No,22,2010,1,15
5651-YLPRD,Female,No,Yes,Yes,8,2010,2,15
2826-DXLQO,Male,No,Yes,No,11,1988,12,36
4378-BZYFP,Male,No,No,No,16,2010,7,15
9489-UTFKA,Male,No,Yes,No,3,1987,7,38
4849-PYRLQ,Female,No,No,No,22,1994,12,30
9117-SHLZX,Male,No,No,No,14,2008,2,17
9889-TMAHG,Male,No,No,No,24,1998,5,27
4541-RMRLG,Male,No,No,No,13,2006,10,18
7764-BDPEE,Male,No,No,Yes,27,1988,2,37
3429-IFLEM,Female,No,No,No,18,1989,2,36
3158-MOERK,Female,No,No,No,21,2009,9,15
7294-TMAOP,Female,No,No,No,14,1996,7,29
5002-GCQFH,Male,No,Yes,No,28,2003,3,22
